asset_id,canonical_name,aliases,development_codes,target,payload,linker,indication,company,clinical_phase,adc_scope,catalog_status,source_count,sources,nct_ids,date_added_to_table
NAR_DRG0ARIWN,CMD-193,CD193; CMD 193; CMD-193; Hu3S193-CM; Hu3S193-CalichDMH,,Lewis Y,,,,Wyeth AB; Pfizer Inc,Phase 1 (Terminated),REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,NCT00161642; NCT00257881; NCT00293215,2026-09-01
NAR_DRG0ASYKZ,Izeltabart tapatansine,Izeltabart tapatansine,,Disintegrin and metalloproteinase domain-containing protein 9 (ADAM9),,,,,Investigative,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0ATULB,Laprituximab emtansine,IMGN 289; IMGN-289; IMGN2 89; IMGN289; J2898A-SMCC-DM1; Laprituximab emtansine,,Epidermal growth factor receptor (EGFR),,,,"ImmunoGen, Inc",Phase 1 (Terminated),REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,NCT01963715,2026-09-01
NAR_DRG0AUAOQ,ZL-6201,,,,,,,,Phase 1,PRESUMED_ADC,MULTISOURCE_CONFIRMED,2,nar_reference; conference_abstract_corpus,NCT07374848,2026-09-01
NAR_DRG0AVEQT,SYD1091,WO2015177360A1_ADC-HC41; SYD 1091; SYD-1091,,Glutamate carboxypeptidase 2 (FOLH1),,,,Byodes Private Ltd,Investigative,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0AVJCO,AOC-1020,AOC 1020; AOC-1020; AOC-FSHD; AOC1020,,Transferrin receptor protein 1 (TFRC),,,,"Avidity Biosciences, Inc",Phase 2,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,NCT05747924,2026-09-01
NAR_DRG0AWQJG,PF-06804103,"Anti-HER2 ADC (Pfizer Inc.); Anti-NG-HER2 ADC; NG-HER2 ADC; PF 06804103; PF-06804103; PF-06804103, NG-HER2 ADC; PF06804103; anti-HER2-vc0101; anti-HER2-vcAur0101 ADC",,Receptor tyrosine-protein kinase erbB-2 (HER2),,,,Pfizer Inc,Phase 1 (Terminated),REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0AWSBJ,HDP-104,HDP 104; HDP104,,Undisclosed,,,,Heidelberg Pharma AG,Investigative,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0AWUIJ,Indatuximab ravtansine,Anti-myeloma monoclonal antibody-DM4 immunoconjugate BT-062; BT-062; Indatuximab ravtansine; Maytansinoid-conjugated anti-myeloma monoclonal antibody BT-062; nBT-062,,Syndecan-1 (SDC1),,,,Biotest Pharma GmbH; Biotest AG,Phase 1/2 (Terminated),PRESUMED_ADC,MULTISOURCE_CONFIRMED,3,nar_reference; europe_pmc; pubmed,NCT00723359; NCT01638936,2026-09-01
NAR_DRG0AXDIU,IIIA4-USAN,Anti-EphA3 antibody-drug conjugate (Humanigen); Anti-EphA3 antibody-drug conjugate,,Ephrin type-A receptor 3 (EPHA3),,,,"Humanigen, Inc",Investigative,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0AXGPR,BIL-03n,BOL03n; BIL 03n,,P2X purinoceptor 7 (P2RX7),,,,Biosceptre International Ltd,Investigative,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0AXWSD,BIO-112,BIO 112 (BiOneCure Therapeutics); BIO 112; BIO112,,Undisclosed,,,,,Investigative,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0AYTGS,PF-08046037,,,,,,,,Phase 1,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,NCT06974734,2026-09-01
NAR_DRG0AZRNL,Iladatuzumab vedotin,DCDS 0780A; DCDS-0780A; DCDS0780A; Iladatuzumab vedotin; RG 7986; RG7986; RO-7032005,,B-cell antigen receptor complex-associated protein beta chain (CD79B),,,,F. Hoffmann-La Roche Ltd; Roche Holding AG,Phase 1 (Terminated),PRESUMED_ADC,MULTISOURCE_CONFIRMED,2,nar_reference; europe_pmc,NCT02453087,2026-09-01
NAR_DRG0AZUEZ,ZV-0203,,,,,,,,Phase 1,PRESUMED_ADC,MULTISOURCE_CONFIRMED,3,nar_reference; conference_abstract_corpus; conference_crossref_search,,2026-09-01
NAR_DRG0BBHPW,DXC-004A,DXC 004A; DXC-004A; DXC004A,,Epidermal growth factor receptor (EGFR),,,,"Hangzhou DAC Biotech Co., Ltd",Phase 1,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0BBQSE,Enfortumab vedotin,AGS-22C3; AGS-22CE; AGS-22M6E; AGS-22ME; AGS-M6; ASG-22CE; ASG-22M6E; ASG-22ME; ASP7465; DLE8519RWM; Enfortumab Vedotin-ejfv,,Nectin-4 (NECTIN4),MMAE (monomethyl auristatin E),valine-citrulline cleavable linker (typical),"Adenocarcinoma of the Bladder; Adenoid Cystic Carcinoma; Advanced Bladder Cancer; Advanced Malignant Solid Neoplasm; Advanced Small Bowel Adenocarcinoma; Advanced Solid Tumor; Advanced Upper Tract Urothelial Carcinoma; Advanced Urothelial Cancer; Advanced Urothelial Carcinoma; Advanced or Metastatic Solid Malignancies; Advanced/Metastatic Urothelial Cancer; Androgen-Resistant Prostatic Neoplasms; Bellini Carcinoma; Bladder Adenocarcinoma; Bladder Cancer; Bladder Squamous Cell Carcinoma; Breast Cancer; Cancer; Carcinoma Transitional Cell; Carcinoma in Situ; Carcinoma, Transitional Cell; Castration Resistant Prostatic Neoplasms; Collecting Duct Carcinoma; Colo-rectal Cancer; Endometrial Cancer; Gene Abnormality; Gene Product Sequence Variation; Genitourinary Cancers; Hepatocellular Carcinoma; High Grade Urothelial Carcinoma; High-risk Muscle Invasive Urothelial Carcinoma; Immunotherapy; Infiltrating Bladder Urothelial Carcinoma With Squamous Differentiation; Locally Advanced Bladder Carcinoma; Locally Advanced Bladder Urothelial Carcinoma; Locally Advanced Renal Pelvis Urothelial Carcinoma; Locally Advanced Renal Pelvis and Ureter Urothelial Carcinoma; Locally Advanced Ureter Urothelial Carcinoma; Locally Advanced Urethral Urothelial Carcinoma; Locally Advanced Urothelial Carcinoma; Locally Advanced or Metastatic Malignant Solid Tumors; Locally Advanced or Metastatic Urothelial Carcinoma (UC); Lung Cancer; Lung Cancer (Non-Small Cell); Malignant Renal Pelvis Neoplasm; Malignant Ureter Neoplasm; Malignant Urethral Neoplasm; Melanoma; Metastatic Bladder Carcinoma; Metastatic Bladder Giant Cell Urothelial Carcinoma; Metastatic Bladder Urothelial Carcinoma; Metastatic Breast Cancer ( HER2 Negative); Metastatic Castration-resistant Prostate Cancer; Metastatic Colorectal Cancer; Metastatic Malignant Solid Neoplasm; Metastatic Penile Squamous Cell Carcinoma; Metastatic Renal Pelvis Urothelial Carcinoma; Metastatic Renal Pelvis and Ureter Urothelial Carcinoma; Metastatic Ureter Urothelial Carcinoma; Metastatic Urethral Urothelial Carcinoma; Metastatic Urothelial Cancer; Metastatic Urothelial Cancer and Other Malignant Solid Tumors; Metastatic Urothelial Carcinoma; Metastatic Urothelial Carcinoma of the Renal Pelvis and Ureter; Muscle Invasive Bladder Cancer; Muscle Invasive Bladder Urothelial Carcinoma; Muscle-Invasive Bladder Cancer (MIBC); Muscle-Invasive Bladder Carcinoma; Muscle-invasive Bladder Cancer; NMIBC; Neoplasm Metastasis; Non-muscle Invasive Bladder Cancer; Pancreas Adenocarcinoma; Pancreas Cancer; Pancreas Cancer, Duct Cell Adenocarcinoma; Pancreatic Ductal Adenocarcinoma; Penile Squamous Cell Carcinoma (PSCC); Peripheral Nerve Disease; Precision Therapy; Probiotics; Prostate Cancer Castration-resistant Prostate Cancer; Prostatic Cancer, Castration-Resistant; Prostatic Neoplasms, Castration-Resistant; Recurrent Bladder Urothelial Carcinoma; Recurrent Renal Pelvis Urothelial Carcinoma; Recurrent Ureter Urothelial Carcinoma; Recurrent Urethral Urothelial Carcinoma; Recurrent Urothelial Carcinoma; Refractory Bladder Urothelial Carcinoma; Refractory Renal Pelvis and Ureter Urothelial Carcinoma; Renal Medullary Carcinoma; Renal Pelvis Neoplasms; Renal Pelvis and Ureter Urothelial Carcinoma; Salivary Gland Carcinoma; Squamous Cell Carcinoma of the Bladder; Stage II Bladder Cancer AJCC v8; Stage III Bladder Cancer AJCC v8; Stage III Penile Cancer AJCC v8; Stage IIIA Bladder Cancer AJCC v8; Stage IIIB Bladder Cancer AJCC v8; Stage IV Bladder Cancer AJCC v7; Stage IV Bladder Cancer AJCC v8; Stage IV Penile Cancer AJCC v8; Stage IV Renal Pelvis Cancer AJCC v8; Stage IV Renal Pelvis and Ureter Cancer AJCC v7; Stage IV Renal Pelvis and Ureter Cancer AJCC v8; Stage IV Ureter Cancer AJCC v8; Stage IV Urethral Cancer AJCC v8; Testicular Germ Cell Tumors; Unresectable Bladder Carcinoma; Unresectable Bladder Urothelial Carcinoma; Unresectable Penile Squamous Cell Carcinoma; Unresectable Renal Pelvis Urothelial Carcinoma; Unresectable Ureter Urothelial Carcinoma; Unresectable Urothelial Carcinoma; Upper Tract Urothelial Carcinoma; Urachal Adenocarcinoma; Ureteral Cancer; Ureteral Neoplasms; Urethral Neoplasms; Urinary Bladder Cancer, Muscle-invasive; Urinary Bladder Neoplasms; Urologic Neoplasms; Urothelial Bladder Cancer; Urothelial Cancer; Urothelial Carcinoma; Urothelial Carcinoma (UC); Urothelial Carcinoma Bladder; Urothelial Carcinoma Ureter; Urothelial Carcinoma Urethra; Urothelial Carcinoma of the Renal Pelvis and Ureter; Urothelial Neoplasms; ctDNA","Astellas Pharma, Inc; Seagen Inc; Baxter Oncology GmbH","Approved (FDA): Dec, 2019",STRICT_ADC,MULTISOURCE_CONFIRMED,3,nar_reference; configs/known_adc_assets.yaml; clinicaltrials,NCT02091999; NCT03070990; NCT03219333; NCT03474107; NCT04223856,2026-09-01
NAR_DRG0BBWPI,SYS6023,,,,,,,,Phase 1,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,NCT07110883,2026-09-01
NAR_DRG0BBYHA,Bivatuzumab mertansine,Anti-CD44v6-DM1 immunoconjugate; BIW1-1; BIWI-1; Bivatuzumab mertansine; Monoclonal antibody CD44v6-DM1 immunoconjugate,,CD44 antigen (CD44),,,,"ImmunoGen, Inc; Boehringer Ingelheim GmbH",Phase 1 (Terminated),REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,NCT02254005; NCT02254018; NCT02254031; NCT02254044,2026-09-01
NAR_DRG0BCSND,BSI-077,Anticlaudin18.2 monoclonal antibody Biosion; BSI077; BSI 077,,Claudin-18.2 (CLDN18.2),,,,"Biosion, Inc",Investigative,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0BDOJD,BL-M005A2,BLM005A2; BL M005A2,,Undisclosed,,,,"Systimmune, Inc",Investigative,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0BFNMH,GQ-1001,GQ 1001; GQ-1001; GQ1001; GQ1001(Trastuzumab-ADC),,Receptor tyrosine-protein kinase erbB-2 (HER2),,,,GeneQuantum Healthcare (Suzhou) Co. Ltd,Phase 1,PRESUMED_ADC,MULTISOURCE_CONFIRMED,4,nar_reference; clinicaltrials; conference_abstract_corpus; europe_pmc,NCT04450732; NCT05575804,2026-09-01
NAR_DRG0BGJNX,TAK-500,TAK 500; TAK-500; TAK500,,C-C chemokine receptor type 2 (CCR2),,,,"Takeda Pharmaceutical Co., Ltd",Phase 1/2 (Terminated),PRESUMED_ADC,MULTISOURCE_CONFIRMED,2,nar_reference; europe_pmc,NCT04420884; NCT04879849,2026-09-01
NAR_DRG0BGQOD,ADCT-901,3A4-PL1601; ADCT 901; ADCT-901; ADCT901,,Kidney-associated antigen 1 (KAAG1),,,,ADC Therapeutics SA; Overland Pharmaceuticals,Phase 1,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0BIQVN,AZD-5335,,,,,,,,Phase 2,PRESUMED_ADC,MULTISOURCE_CONFIRMED,3,nar_reference; clinicaltrials; conference_abstract_corpus,,2026-09-01
NAR_DRG0BJYDH,LMB-12,LMB 12; SS1-dsFv-LRggs,,Mesothelin (MSLN),,,,,Investigative,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0BKLSW,SLV-324,,,,,,,,Phase 1,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,NCT07108114,2026-09-01
NAR_DRG0BLINK,ALT-Q5,ALT-Q5 ADC; ALT Q5 ADC; Q5-drug conjugate (Alteogen); ALT Q5; ALT-05; ALTQ5,,Folate receptor alpha (FOLR1),,,,"Alteogen, Inc",Investigative,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0BPIAV,7MW-3711,7MW 3711; 7MW3711,,CD276 antigen (CD276),,,,"Mabwell (Shanghai) Bioscience Co., Ltd",Investigative,PRESUMED_ADC,MULTISOURCE_CONFIRMED,3,nar_reference; conference_abstract_corpus; conference_crossref_search,,2026-09-01
NAR_DRG0BRHCV,KM254-ADC,KM254 ADC; KM254ADC,,Receptor tyrosine-protein kinase erbB-2 (HER2),,,,"Xuanzhu Biopharmaceutical Co., Ltd",Investigative,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0BSQPI,Sacituzumab tirumotecan,A-264; KL-A264; MK-2870; MK2870; SKB 264; SKB-264; SKB264; TROP-2-targeted antibody-drug conjugate; sacituzumab tirumotecan(MK-2870),,Tumor-associated calcium signal transducer 2 (TROP2),,,,"Sichuan Kelun Pharmaceutical Co., Ltd; KLUS Pharma, Inc; Merck & Co., Inc","Approved (FDA): Nov, 2024",PRESUMED_ADC,MULTISOURCE_CONFIRMED,3,nar_reference; clinicaltrials; conference_abstract_corpus,NCT05347134; NCT05351788; NCT05445908; NCT05631262; NCT05642780,2026-09-01
NAR_DRG0BSWTQ,QLS5316,,,,,,,,Phase 1,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,NCT07358884,2026-09-01
NAR_DRG0BWCTV,ARX-305,ARX 305; ARX-305; ARX305; NCB-002,,CD70 antigen (CD70),,,,"Ambrx, Inc; Zhejiang Medicine Co., Ltd; Novocodex Biopharmaceuticals Co., Ltd",Phase 1,PRESUMED_ADC,MULTISOURCE_CONFIRMED,3,nar_reference; conference_abstract_corpus; conference_crossref_search,,2026-09-01
NAR_DRG0BWWWF,BL-M15D1,,,,,,,,Phase 1,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0BXRDQ,Veltuzumab-SN-38,Vmab-SN-38,,B-lymphocyte antigen CD20 (MS4A1),,,,,Investigative,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0BZCIJ,DAC-002,,,,,,,,Phase 1,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0BZEMH,JAB-BX400,JAB BX400; JABBX400,,Receptor tyrosine-protein kinase erbB-2 (HER2),,,,"Jacobio Pharmaceuticals Group Co., Ltd",Investigative,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0CAEXH,RC-118,"RC-118; RC118; RC118-ADC,YH005; Recombinant humanized IgG1 anti-Claudin18.2 monoclonal antibody conjugated to MMAE; YH-005; YH005; YH005-ADC",,Claudin-18.2 (CLDN18.2),,,,"RemeGen Co., Ltd; Biocytogen Pharmaceuticals (Beijing) Co., Ltd; Eucure (Beijing) Biopharma Co., Ltd",Phase 1/2,PRESUMED_ADC,MULTISOURCE_CONFIRMED,2,nar_reference; conference_crossref_search,NCT03895112; NCT04914117; NCT05205850,2026-09-01
NAR_DRG0CBHSI,MG1901,,,,,,,,Phase 1,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0CBLIJ,BGB-C354,,,,,,,,Phase 1,PRESUMED_ADC,MULTISOURCE_CONFIRMED,3,nar_reference; clinicaltrials; conference_abstract_corpus,NCT06422520,2026-09-01
NAR_DRG0CCEQO,ABBV-400,ABBV-400; ABBV 400; ABBV400,,Hepatocyte growth factor receptor (MET),,,,"AbbVie, Inc",Phase 3,PRESUMED_ADC,MULTISOURCE_CONFIRMED,3,nar_reference; conference_abstract_corpus; conference_crossref_search,,2026-09-01
NAR_DRG0CCQWD,MM-310,MM 310; MM-310; MM310,,Ephrin type-A receptor 2 (EPHA2),,,,"Merrimack Pharmaceuticals, Inc",Phase 1 (Terminated),REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,NCT03076372,2026-09-01
NAR_DRG0CDYJL,MYTX-011,MYTX 011; MYTX-011; MYTX011,,Hepatocyte growth factor receptor (MET),,,,"Mythic Therapeutics, Inc",Phase 1,PRESUMED_ADC,MULTISOURCE_CONFIRMED,4,nar_reference; clinicaltrials; conference_abstract_corpus; conference_crossref_search,NCT05652868,2026-09-01
NAR_DRG0CECRA,Trastuzumab rezetecan,SHR A1811; SHR-A1811; SHRA1811,,Receptor tyrosine-protein kinase erbB-2 (HER2),,,,"Jiangsu Hengrui Pharmaceuticals Co., Ltd; Suzhou Suncadia Biopharmaceuticals Co., Ltd","Approved (FDA): May, 2025",PRESUMED_ADC,MULTISOURCE_CONFIRMED,6,nar_reference; clinicaltrials; conference_abstract_corpus; conference_crossref_search; europe_pmc; pubmed,NCT04446260; NCT04513223; NCT04818333; NCT05349409; NCT05353361; NCT05424835; NCT05482568; NCT05582499; NCT05594095; NCT05635487; NCT05671822; NCT05749588; NCT05769010,2026-09-01
NAR_DRG0CEJDT,DB-1317,,,,,,,,Phase 1,PRESUMED_ADC,MULTISOURCE_CONFIRMED,2,nar_reference; conference_abstract_corpus,NCT07141706,2026-09-01
NAR_DRG0CESQS,Recombinant humanized anti-Trop2 antibody,,,,,,,,Phase 1,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0CHZRH,NEP1-40,1D9; 1H2; 2E10; 7E11; NEP1 40,,Tumor necrosis factor receptor superfamily member 16 (NGFR),,,,"Biogen, Inc",Investigative,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0CIZWI,AMT-676,AMT 676; AMT-676; AMT676,,Cadherin-17 (CDH17),,,,"Multitude Therapeutics, Inc",Phase 1,PRESUMED_ADC,MULTISOURCE_CONFIRMED,4,nar_reference; clinicaltrials; conference_abstract_corpus; conference_crossref_search,,2026-09-01
NAR_DRG0CKSWS,CMG-901,CMG 901; CMG-901; CMG901; MRG005; Sonesitatug vedotin; AZD0901,,Claudin-18.2 (CLDN18.2),MMAE (monomethyl auristatin E),valine-citrulline cleavable linker (typical),Gastroesophageal Adenocarcinoma; Stomach Neoplasms,"Keymed Biosciences, Inc; Shanghai Miracogen Inc; Lepu Biopharma Co., Ltd; AstraZeneca PLC",Phase 3,PRESUMED_ADC,MULTISOURCE_CONFIRMED,4,nar_reference; clinicaltrials; conference_abstract_corpus; europe_pmc,NCT04805307,2026-09-01
NAR_DRG0CKWNZ,BA-3181,BA 3181; BA3181; CAB-EpCAM-ADC,,Epithelial cell adhesion molecule (EPCAM),,,,"BioAtla, Inc",Investigative,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0CLBRQ,NNAS-Mc-Val-Cit-PABC-MMAE,NNAS-vcMMAE,,Receptor tyrosine-protein kinase erbB-2 (HER2),,,,Genzyme Corp,Investigative,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0CMPYD,ADCX-020,,,,,,,,Phase 1,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,NCT07238075,2026-09-01
NAR_DRG0CMUPE,BG-C0902,,,,,,,,Phase 1,PRESUMED_ADC,MULTISOURCE_CONFIRMED,2,nar_reference; clinicaltrials,NCT07181681,2026-09-01
NAR_DRG0CNJHC,JK-06,JK 06; JK-06; JK06,,Trophoblast glycoprotein (TPBG),,,,"Salubris Biotherapeutics, Inc",Phase 1/2,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0CNWMR,ABBV-901,,,,,,,,Phase 1,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,NCT07278336,2026-09-01
NAR_DRG0COMTY,Telisotuzumab vedotin,ABBV 399; ABBV-399; ABBV399; ABT 399; ABT-399; Teliso-V; Teliso-V (ABBV-399); Telisotuzumab vedotin,,Hepatocyte growth factor receptor (MET),MMAE (monomethyl auristatin E),valine-citrulline cleavable linker (typical),Advanced Solid Tumors Cancer,"AbbVie, Inc; BSP Pharmaceuticals SpA","Approved (FDA): May, 2025",PRESUMED_ADC,MULTISOURCE_CONFIRMED,4,nar_reference; clinicaltrials; conference_abstract_corpus; europe_pmc,NCT00723359; NCT01001442; NCT01270698; NCT01472016; NCT01605318; NCT01638936; NCT01915472; NCT02099058,2026-09-01
NAR_DRG0CPNIE,DS6-DM1,DS6DM1; DS6 DM1,,Mucin-1 (MUC1),,,,"ImmunoGen, Inc",Investigative,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0CRDKL,HKT-288,"HKT 288; HKT-288; HKT28 8, NOV-13; HKT288; NOV-13",,Cadherin-6 (CDH6),,,,Novartis Pharma AG; Novartis AG,Phase 1 (Terminated),PRESUMED_ADC,MULTISOURCE_CONFIRMED,2,nar_reference; europe_pmc,NCT02947152,2026-09-01
NAR_DRG0CRYVT,DP-303c,DP 303c; DP-303c; DP303c,,Receptor tyrosine-protein kinase erbB-2 (HER2),,,,"CSPC Zhongqi Pharmaceutical Technology Shijiazhuang Co., Ltd; CSPC Pharmaceutical Group Ltd",Phase 3,PRESUMED_ADC,MULTISOURCE_CONFIRMED,3,nar_reference; europe_pmc; pubmed,NCT04146610; NCT04826107; NCT04828616; NCT05334810,2026-09-01
NAR_DRG0CVTZD,MG2011C,MG2011C (Shanghai MabGen Biotech); MG-2011C; MG 2011C,,Undisclosed,,,,Shanghai MabGen Biotech Ltd; Shanghai Meijing Science & Technology Co. Ltd,Investigative,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0CWADI,AZD-9592,,,,,,,,Phase 1,PRESUMED_ADC,MULTISOURCE_CONFIRMED,2,nar_reference; conference_abstract_corpus,,2026-09-01
NAR_DRG0CXFTH,Serclutamab talirine,ABBV 321; ABBV-321; ABBV321; Serclutamab talirine,,Epidermal growth factor receptor (EGFR),,,,"AbbVie, Inc",Phase 1 (Terminated),PRESUMED_ADC,MULTISOURCE_CONFIRMED,3,nar_reference; conference_abstract_corpus; europe_pmc,NCT03234712,2026-09-01
NAR_DRG0CXRVR,JSKN022,,,,,,,,Phase 1,PRESUMED_ADC,MULTISOURCE_CONFIRMED,2,nar_reference; conference_abstract_corpus,NCT07292402,2026-09-01
NAR_DRG0CXSNU,SIBP-A19,,,,,,,,Phase 1,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,NCT06990464,2026-09-01
NAR_DRG0CYJSZ,OGD-204,OGD 204; OGD204,,O-acetyl derivative of GD2 ganglioside (OAcGD2),,,,OGD2 Pharma SAS,Investigative,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
