target	target_entity_id	indication	supporting_asset_count	supporting_adc_candidates	confidence	status
CD22	ADC_TARGET_CD22	B Lymphoblastic Lymphoma	1	ADC_CANDIDATE_INOTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD22	ADC_TARGET_CD22	B-Cell Lymphoma	1	ADC_CANDIDATE_INOTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD22	ADC_TARGET_CD22	B-cell Adult Acute Lymphoblastic Leukemia	1	ADC_CANDIDATE_INOTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD22	ADC_TARGET_CD22	B-cell Lymphoma Refractory	1	ADC_CANDIDATE_INOTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD22	ADC_TARGET_CD22	BCR-ABL1	1	ADC_CANDIDATE_INOTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD22	ADC_TARGET_CD22	Blast Phase Chronic Myelogenous Leukemia, BCR-ABL1 Positive	1	ADC_CANDIDATE_INOTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD22	ADC_TARGET_CD22	Blasts More Than 5 Percent of Bone Marrow Nucleated Cells	1	ADC_CANDIDATE_INOTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD22	ADC_TARGET_CD22	Bone Marrow Transplant	1	ADC_CANDIDATE_INOTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD22	ADC_TARGET_CD22	Burkitt-Like Lymphoma With 11q Aberration	1	ADC_CANDIDATE_INOTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD22	ADC_TARGET_CD22	CD22 Positive	1	ADC_CANDIDATE_INOTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD22	ADC_TARGET_CD22	Diffuse Large B Cell Lymphoma	1	ADC_CANDIDATE_INOTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD22	ADC_TARGET_CD22	Diffuse Large B-Cell Lymphoma	1	ADC_CANDIDATE_INOTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD22	ADC_TARGET_CD22	Hematopoietic and Lymphoid Cell Neoplasm	1	ADC_CANDIDATE_INOTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD22	ADC_TARGET_CD22	High Grade B-Cell Lymphoma With MYC and BCL2 and/or BCL6 Rearrangements	1	ADC_CANDIDATE_INOTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD22	ADC_TARGET_CD22	High Grade B-Cell Lymphoma, Not Otherwise Specified	1	ADC_CANDIDATE_INOTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD22	ADC_TARGET_CD22	Leukemia	1	ADC_CANDIDATE_INOTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD22	ADC_TARGET_CD22	Lymphoma	1	ADC_CANDIDATE_INOTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD22	ADC_TARGET_CD22	Lymphoma, B-Cell	1	ADC_CANDIDATE_INOTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD22	ADC_TARGET_CD22	Lymphoma, Follicular	1	ADC_CANDIDATE_INOTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD22	ADC_TARGET_CD22	Lymphoma, Non-Hodgkin	1	ADC_CANDIDATE_INOTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD22	ADC_TARGET_CD22	Minimal Residual Disease	1	ADC_CANDIDATE_INOTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD22	ADC_TARGET_CD22	Ph+ ALL	1	ADC_CANDIDATE_INOTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD22	ADC_TARGET_CD22	Philadelphia Chromosome Positive Adult Precursor Acute Lymphoblastic Leukemia	1	ADC_CANDIDATE_INOTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD22	ADC_TARGET_CD22	Philadelphia Chromosome Positive, BCR-ABL1 Positive Chronic Myelogenous Leukemia	1	ADC_CANDIDATE_INOTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD22	ADC_TARGET_CD22	Precursor Cell Lymphoblastic Leukemia-Lymphoma	1	ADC_CANDIDATE_INOTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD22	ADC_TARGET_CD22	Precursor b-Cell Lymphoblastic Leukemia-Lymphoma	1	ADC_CANDIDATE_INOTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD22	ADC_TARGET_CD22	Recurrent Acute Lymphoblastic Leukemia	1	ADC_CANDIDATE_INOTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD22	ADC_TARGET_CD22	Recurrent Adult Acute Lymphoblastic Leukemia	1	ADC_CANDIDATE_INOTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD22	ADC_TARGET_CD22	Recurrent Adult Burkitt Lymphoma	1	ADC_CANDIDATE_INOTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD22	ADC_TARGET_CD22	Recurrent B Acute Lymphoblastic Leukemia	1	ADC_CANDIDATE_INOTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD22	ADC_TARGET_CD22	Recurrent B Lymphoblastic Lymphoma	1	ADC_CANDIDATE_INOTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD22	ADC_TARGET_CD22	Recurrent Burkitt Lymphoma	1	ADC_CANDIDATE_INOTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD22	ADC_TARGET_CD22	Recurrent Chronic Myelogenous Leukemia, BCR-ABL1 Positive	1	ADC_CANDIDATE_INOTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD22	ADC_TARGET_CD22	Refractory Acute Lymphoblastic Leukemia	1	ADC_CANDIDATE_INOTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD22	ADC_TARGET_CD22	Refractory B Acute Lymphoblastic Leukemia	1	ADC_CANDIDATE_INOTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD22	ADC_TARGET_CD22	Refractory B Lymphoblastic Lymphoma	1	ADC_CANDIDATE_INOTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD22	ADC_TARGET_CD22	Refractory Burkitt Lymphoma	1	ADC_CANDIDATE_INOTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD22	ADC_TARGET_CD22	Refractory Chronic Myelogenous Leukemia, BCR-ABL1 Positive	1	ADC_CANDIDATE_INOTUZUMAB_OZOGAMICIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	AIDS-Related Hodgkin Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Acute Lymphoid Leukemia	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Acute Myelogenous Leukemia	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Acute Myeloid Leukemia	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Adult Lymphocyte Depletion Hodgkin Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Adult Lymphocyte Predominant Hodgkin Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Adult Mixed Cellularity Hodgkin Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Adult Nodular Sclerosis Hodgkin Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Adult T-Cell Leukemia/Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Adult T-cell Leukemia/Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Anaplastic Large Cell Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Anaplastic Large Cell Lymphoma, ALK-Negative	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Anaplastic Large Cell Lymphoma, ALK-Positive	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Anaplastic Large-Cell Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Anaplastic Large-cell Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Anemia, Refractory, With Excess of Blasts	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Angioimmunoblastic T-Cell Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Angioimmunoblastic T-cell Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Ann Arbor Stage I Hodgkin Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Ann Arbor Stage I Lymphocyte-Depleted Classic HL	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Ann Arbor Stage I Mixed Cellularity Classic Hodgkin Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Ann Arbor Stage I Nodular Sclerosis Classic Hodgkin Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Ann Arbor Stage I Primary Mediastinal (Thymic) Large B-Cell Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Ann Arbor Stage IA Hodgkin Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Ann Arbor Stage IB Hodgkin Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Ann Arbor Stage II Hodgkin Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Ann Arbor Stage II Lymphocyte-Depleted Classic HL	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Ann Arbor Stage II Mixed Cellularity Classic HL	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Ann Arbor Stage II Nodular Sclerosis Classic HL	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Ann Arbor Stage II Noncutaneous Anaplastic Large Cell Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Ann Arbor Stage II Noncutaneous Childhood Anaplastic Large Cell Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Ann Arbor Stage II Primary Mediastinal (Thymic) Large B-Cell Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Ann Arbor Stage IIA Hodgkin Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Ann Arbor Stage IIB Hodgkin Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Ann Arbor Stage III Hodgkin Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Ann Arbor Stage III Lymphocyte-Depleted Classic Hodgkin Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Ann Arbor Stage III Mixed Cellularity Classic Hodgkin Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Ann Arbor Stage III Nodular Sclerosis Classic Hodgkin Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Ann Arbor Stage III Noncutaneous Anaplastic Large Cell Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Ann Arbor Stage III Noncutaneous Childhood Anaplastic Large Cell Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Ann Arbor Stage III Primary Mediastinal (Thymic) Large B-Cell Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Ann Arbor Stage IIIA Hodgkin Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Ann Arbor Stage IIIB Hodgkin Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Ann Arbor Stage IV Hodgkin Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Ann Arbor Stage IV Lymphocyte-Depleted Classic Hodgkin Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Ann Arbor Stage IV Mixed Cellularity Classic Hodgkin Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Ann Arbor Stage IV Nodular Sclerosis Classic Hodgkin Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Ann Arbor Stage IV Noncutaneous Anaplastic Large Cell Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Ann Arbor Stage IV Noncutaneous Childhood Anaplastic Large Cell Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Ann Arbor Stage IV Primary Mediastinal (Thymic) Large B-Cell Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Ann Arbor Stage IVA Hodgkin Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Ann Arbor Stage IVB Hodgkin Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Breast Cancer	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	CD30-Positive Neoplastic Cells Present	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	CD30-positive Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	CD30-positive Solid Tumor	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Classic Hodgkin Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Cutaneous Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Cutaneous T-Cell Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Cutaneous T-cell Lymphoma (CTCL)	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Diffuse Cutaneous Systemic Sclerosis	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Diffuse Large B-cell-lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Disease, Hodgkin	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Enteropathy Associated T-cell Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Enteropathy-Associated T-Cell Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	GVHD	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Germ Cell Cancer	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Graft Versus Host Disease	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Graft-vs-Host Disease	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	HIV Infection	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Hematopoietic/Lymphoid Cancer	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Hepato-splenic T-cell Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Hepatosplenic T-Cell Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Hodgkin Disease	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Hodgkin Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Hodgkin Lymphoma, Adult	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Hodgkin's Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Lugano Classification Limited Stage Hodgkin Lymphoma AJCC v8	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Lymphocyte-Rich Classic Hodgkin Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Lymphoma, B-Cell	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Lymphoma, B-cell	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Lymphoma, Large B-Cell, Diffuse	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Lymphoma, Large B-cell, Diffuse	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Lymphoma, Large-Cell, Anaplastic	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Lymphoma, NK-cell	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Lymphoma, Non-Hodgkin	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Lymphoma, T-Cell	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Lymphoma, T-Cell, Cutaneous	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Lymphoma, T-cell	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Malignant Mesothelioma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Mature T-Cell and NK-Cell Non-Hodgkin Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Mycosis Fungoides	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	NK T-cell Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Non-Hodgkin Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Non-Hodgkin Lymphoma (NHL)	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Peripheral T Cell Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Peripheral T-Cell Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Peripheral T-Cell Lymphoma, Not Otherwise Specified	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Primary Cutaneous Anaplastic Large Cell Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Recurrent Angioimmunoblastic T-Cell Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Recurrent Classic Hodgkin Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Recurrent Enteropathy-Associated T-Cell Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Recurrent Follicular Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
CD30	ADC_TARGET_CD30	Recurrent Follicular T-Cell Lymphoma	1	ADC_CANDIDATE_BRENTUXIMAB_VEDOTIN	high	OBSERVED_CLINICAL_ASSOCIATION
